season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct
1983,Darnell Valentine,PG,23,POR,47,36,27.6,4.4,9.8,0.454,0,0,0,4.4,9.8,0.455,0.454,3.6,4.5,0.793,0.7,1.8,2.5,6.2,2.1,0.1,2.8,3,12.5,1298,17.3,0.53,0.002,0.463,2.9,7.2,5.1,31.6,3.7,0.2,19.1,21.4,1.7,1.7,3.4,0.124,0.9,1.1,2,1.3,0,2.13,1.88,0.561
1983,Jan van Breda Kolff,SF,31,NJN,13,0,4.8,0.4,1.1,0.357,0,0,,0.4,1.1,0.357,0.357,0.4,0.5,0.833,0.2,0.8,1,0.4,0.2,0.2,0.2,0.7,1.2,63,8.6,0.451,0,0.429,3.6,19.5,11.7,9.8,1.5,1.9,15.3,12.3,0,0.1,0.1,0.095,-3.8,0.7,-3.1,0,0,2.77,2.77,0.598
1983,Kiki Vandeweghe,PF,24,DEN,82,79,35.5,10.3,18.7,0.547,0.2,0.6,0.294,10.1,18.1,0.556,0.552,6,6.8,0.875,1.5,3.8,5.3,2.5,0.8,0.5,2.2,2.4,26.7,2909,21.8,0.613,0.033,0.364,4.3,10.9,7.6,9.8,1,0.7,9,24.9,10.5,0.6,11,0.182,4.4,-2.1,2.4,3.2,0.001,0.62,0.27,0.549
1983,Pete Verhoeven,PF,23,POR,48,0,11,1.8,3.6,0.509,0,0,0,1.8,3.5,0.512,0.509,0.4,0.6,0.677,0.9,1.1,2,0.7,0.4,0.2,0.8,2,4.1,527,10.9,0.528,0.006,0.181,9.3,11.1,10.2,8.5,1.6,1,17.8,17.3,0.2,0.5,0.8,0.069,-2.4,-0.2,-2.7,-0.1,0,2.13,1.88,0.561
1983,Jay Vincent,PF,23,DAL,81,73,33.7,7.7,15.7,0.489,0,0,0,7.7,15.7,0.49,0.489,3.3,4.2,0.784,2.7,4.6,7.3,2.6,0.9,0.6,2.3,3.6,18.7,2726,17.1,0.532,0.002,0.27,8.4,15.1,11.7,11.1,1.2,0.9,11.7,23.4,4.8,1.2,6,0.105,1.3,-1.5,-0.2,1.2,0,-0.41,-0.7,0.463
1983,Danny Vranes,SF,24,SEA,82,73,25,2.8,5.2,0.527,0,0,0,2.8,5.2,0.528,0.527,1.4,2.5,0.55,2.2,3,5.2,1.5,0.6,0.6,1.2,3.1,6.9,2054,10.6,0.544,0.002,0.487,9.6,12.3,11,7.3,1.2,1.3,16.4,12.1,1.9,2.3,4.2,0.099,-1.3,0.5,-0.7,0.7,0,3.21,2.88,0.585
1983,Foots Walker,PG,31,NJN,79,10,17.6,1.4,3.2,0.456,0,0.2,0.167,1.4,3,0.471,0.46,1.5,1.9,0.779,0.4,1.3,1.7,3.3,1,0,1.3,1.7,4.4,1388,11.4,0.548,0.048,0.596,2.5,8.5,5.5,23.5,2.6,0.1,24.8,11.9,1.3,2.2,3.4,0.118,-1.6,1.8,0.2,0.8,0,2.77,2.77,0.598
1983,Wally Walker,SF,28,HOU,82,59,27.5,4.4,9.8,0.449,0,0,0.25,4.4,9.8,0.45,0.45,0.9,1.4,0.621,1.7,2.9,4.5,2.4,0.5,0.3,1.8,2.5,9.7,2251,10.1,0.465,0.005,0.144,6.1,12,8.9,12.9,0.8,0.5,14.4,17.8,-0.5,0.7,0.1,0.002,-1.9,-1.6,-3.6,-0.9,0,-11.6,-11.12,0.171
1983,Bill Walton,C,30,SDC,33,32,33.3,6.1,11.5,0.528,0,0,,6.1,11.5,0.528,0.528,2,3.5,0.556,2.3,7.5,9.8,3.6,1,3.6,3.2,3.4,14.1,1099,18,0.54,0,0.309,7.2,27.9,16.7,14.9,1.4,6.3,19.6,18.9,0.6,1.3,2,0.086,0.4,2.5,2.9,1.4,0,-4.83,-4.61,0.305
1983,Bryan Warrick,PG,23,WSB,43,20,16.9,1.5,4,0.38,0,0.1,0,1.5,3.9,0.392,0.38,1,1.3,0.737,0.3,1.3,1.6,2.9,0.5,0.2,1.7,2.4,4,727,6.5,0.439,0.029,0.333,2.3,8.3,5.3,23.3,1.4,0.6,26.6,15.2,-0.9,1,0.1,0.008,-5.1,0.8,-4.3,-0.4,0,-0.13,0.2,0.512
1983,Marvin Webster,C,30,NYK,82,0,18,2,4,0.508,0,0,0,2,4,0.509,0.508,1.3,2.2,0.589,2.1,3.3,5.4,0.6,0.4,1.6,1.2,2.6,5.4,1472,14,0.539,0.003,0.544,13.9,21.5,17.7,4.7,1.2,5.5,19.9,14.8,0.8,3.2,4,0.13,-1.6,2.2,0.6,1,0,2.45,2.58,0.537
1983,Scott Wedman,SF,30,TOT,75,35,23.9,5,10.5,0.475,0.1,0.4,0.313,4.9,10.1,0.481,0.481,1.1,1.4,0.794,1.3,2.5,3.8,1.6,0.6,0.2,1.7,3,11.2,1793,12.7,0.505,0.041,0.136,6,11.7,8.8,10.2,1.1,0.5,13.1,22.1,0.9,1.3,2.2,0.058,-1.1,-1,-2.1,-0.1,0,0,0,0.5
1983,Paul Westphal,SG,32,NYK,80,59,24.7,4,8.7,0.459,0.2,0.6,0.292,3.8,8.1,0.471,0.469,1.9,2.3,0.804,0.2,1.2,1.4,5.5,1.1,0.2,2.5,2.3,10,1978,14.1,0.516,0.069,0.266,1.1,5.8,3.4,33.4,2.2,0.5,20.2,20.9,1,2.7,3.7,0.091,0.2,0.2,0.4,1.2,0,2.45,2.58,0.537
1983,Rory White,SF,23,PHO,65,0,9.6,2,3.6,0.543,0,0,0,2,3.6,0.545,0.543,1.1,1.7,0.642,0.7,0.9,1.6,0.5,0.2,0,0.8,0.8,5,626,14.7,0.575,0.004,0.466,8.7,9.8,9.3,6.9,1.2,0.2,15.3,21.7,0.8,0.7,1.5,0.118,0.3,-1.3,-1.1,0.2,0,5.06,4.61,0.646
1983,Jerome Whitehead,C,26,SDC,46,23,19.7,3.6,6.7,0.536,0,0,,3.6,6.7,0.536,0.536,1.6,1.9,0.828,2.3,3.4,5.7,0.9,0.5,0.3,1.4,3,8.7,905,15.4,0.581,0,0.284,12.2,21.3,16.4,6.3,1.1,1,15.9,17.6,1.6,0.4,2.1,0.11,-0.2,-1.8,-1.9,0,0,-4.83,-4.61,0.305
1983,Bob Wilkerson,SF,28,CLE,77,11,22.1,2.8,6.6,0.417,0,0.1,0,2.8,6.6,0.42,0.417,1.2,1.6,0.75,0.8,2.3,3.1,2.5,0.9,0.2,2.1,2,6.7,1702,9.2,0.459,0.008,0.243,4,12.3,8.1,15.9,2,0.5,22.1,17.9,-1.7,1.4,-0.3,-0.01,-3.3,0.1,-3.2,-0.5,0,-7.44,-6.78,0.28
1983,Jamaal Wilkes,SF,29,LAL,80,80,31.9,8.6,16.1,0.53,0,0.1,0,8.6,16.1,0.533,0.53,2.5,3.4,0.757,1.8,2.5,4.3,2.3,0.8,0.2,1.9,2.8,19.6,2552,17.6,0.558,0.005,0.208,6.6,8.2,7.4,9.7,1.2,0.4,9.6,24.1,6.1,1.3,7.4,0.139,1.6,-2.1,-0.5,1,0,5.55,5.06,0.707
1983,James Wilkes,SF,24,DET,9,0,14.3,1.2,3.8,0.324,0,0.1,0,1.2,3.7,0.333,0.324,1.3,1.7,0.8,1,1.1,2.1,1.1,0.3,0.1,0.6,2.4,3.8,129,6.9,0.419,0.029,0.441,7.1,8.2,7.7,9.4,1.1,0.4,11,13.6,0,0.1,0.1,0.038,-3.5,-0.5,-4,-0.1,0,-0.4,-0.17,0.451
1983,Dominique Wilkins,SF,23,ATL,82,82,32.9,7.3,14.9,0.493,0,0.1,0.182,7.3,14.7,0.495,0.493,2.8,4.1,0.682,2.8,3.1,5.8,1.6,1,0.8,2.2,2.6,17.5,2697,16.6,0.524,0.009,0.276,8.9,9.9,9.4,7.7,1.5,1.3,11.6,23.9,2.9,2.9,5.8,0.103,1.2,-0.6,0.5,1.7,0,-0.95,-0.72,0.524
1983,Jeff Wilkins,C,27,UTA,81,34,28.5,4.8,10.1,0.477,0,0,0,4.8,10,0.478,0.477,1.9,2.5,0.78,1.9,5.5,7.4,1.6,0.5,0.5,2.3,3.1,11.5,2307,11.6,0.517,0.004,0.245,7,19,13.2,7.9,0.8,0.9,17.1,18.5,0.1,2.3,2.4,0.049,-2.4,-1.2,-3.6,-0.9,0,-4.2,-4.22,0.366
1983,Buck Williams,PF,22,NJN,82,82,36.1,6.5,11.1,0.588,0,0,0,6.5,11.1,0.59,0.588,4,6.4,0.62,4.5,8.1,12.5,1.5,1.1,1.3,3,3.3,17,2961,18.6,0.611,0.004,0.573,14.1,25,19.6,5.9,1.4,2.2,17.7,18.4,5.5,5.9,11.4,0.185,1.6,0.4,2,3,0.053,2.77,2.77,0.598
1983,Freeman Williams,SG,26,UTA,18,3,11.7,2,5.6,0.356,0.1,0.4,0.286,1.9,5.2,0.362,0.366,1,1.4,0.72,0.2,0.8,0.9,0.6,0.3,0.1,0.7,1.7,5.1,210,5.9,0.411,0.069,0.248,1.5,6.6,4.1,6.6,1.3,0.2,9.7,23.1,-0.3,0.1,-0.2,-0.05,-5.6,-1.7,-7.3,-0.4,0,-4.2,-4.22,0.366
1983,Gus Williams,PG,29,SEA,80,80,34.5,8.3,17.3,0.477,0,0.5,0.047,8.2,16.8,0.491,0.478,3.5,4.6,0.751,0.9,1.7,2.6,8,2.3,0.3,2.9,1.5,20,2761,20.5,0.517,0.031,0.267,2.9,4.9,4,34.8,3.1,0.5,12.9,25.8,5.2,3.3,8.5,0.148,3.6,0.6,4.2,4.3,0.004,3.21,2.88,0.585
1983,Herb Williams,C,24,IND,78,74,32.2,7.4,14.9,0.499,0,0.1,0,7.4,14.8,0.502,0.499,2,2.8,0.705,1.9,5.5,7.5,3.4,0.7,2.2,2.9,2.9,16.9,2513,17.4,0.522,0.006,0.189,6.2,19.5,12.5,14.8,1,3.8,15.4,23.3,1.7,1.8,3.5,0.067,0.6,0.2,0.8,1.8,0,-5.85,-5.36,0.244
1983,Ray Williams,PG,28,KCK,72,68,30.1,5.8,14.8,0.392,0.2,1,0.203,5.6,13.8,0.406,0.399,3.6,4.6,0.769,1.3,3.3,4.5,7.9,1.7,0.4,4.7,3.4,15.4,2170,14.4,0.457,0.069,0.312,4.6,11.7,8.1,35.1,2.5,0.7,21.6,27.5,-1.5,2.4,0.9,0.021,-0.3,-0.9,-1.1,0.5,0,1.45,1.04,0.549
1983,Rickey Williams,SG,25,UTA,44,0,7.9,1.3,3.1,0.415,0,0.1,0,1.3,3,0.424,0.415,0.8,1.2,0.66,0.3,0.5,0.9,0.8,0.5,0.1,0.9,1,3.3,346,9.6,0.464,0.022,0.393,4.6,6.6,5.6,14.6,2.6,0.6,19.4,22.2,-0.4,0.3,-0.1,-0.017,-4,-0.5,-4.5,-0.2,0,-4.2,-4.22,0.366
1983,Rob Williams,PG,21,DEN,74,33,19.5,2.6,6.3,0.408,0,0.2,0.133,2.6,6.1,0.417,0.41,1.8,2.4,0.753,0.5,1.3,1.8,4.9,1.2,0.2,2.5,3,7,1443,10.7,0.473,0.032,0.372,2.6,7,4.8,28.8,2.6,0.4,25.4,18.7,-0.8,0.7,-0.1,-0.004,-2.8,-1.3,-4.1,-0.8,0,0.62,0.27,0.549
1983,Sam Williams,PF,23,GSW,75,28,20.4,3.4,6.4,0.526,0,0,0,3.4,6.4,0.527,0.526,1.6,2.3,0.719,2,3.2,5.2,0.6,0.9,1.2,1.3,3.3,8.4,1533,15.6,0.566,0.002,0.357,10.5,17.5,13.9,3.9,2.1,3.2,15.4,16.8,2,1.7,3.7,0.117,-0.9,0.3,-0.5,0.6,0,-3.62,-3.48,0.366
1983,Sly Williams,PF,25,NYK,68,6,20.4,4.6,9.5,0.485,0,0.3,0.105,4.6,9.2,0.497,0.487,2.6,3.8,0.68,1.4,2.9,4.3,2,1.1,0,2,2.4,11.9,1385,18.2,0.53,0.029,0.4,7.9,16.8,12.3,16,2.6,0.1,14.9,27.5,1.2,2.6,3.8,0.132,1.1,1.1,2.2,1.5,0,2.45,2.58,0.537
1983,Bill Willoughby,SF,25,TOT,62,0,18.5,2.4,5.2,0.454,0.1,0.2,0.429,2.3,5,0.455,0.463,0.7,0.9,0.782,1,2.2,3.2,1,0.4,0.3,1,2.2,5.5,1146,8.8,0.493,0.043,0.17,6.2,12.7,9.6,7,1,0.8,14.9,14.2,0.4,0.8,1.2,0.05,-2.1,-0.7,-2.7,-0.2,0,0,0,0.5
1983,Brian Winters,SG,30,MIL,57,12,23.9,4.5,10.3,0.434,0.4,1.2,0.324,4.1,9.1,0.449,0.453,1.3,1.5,0.859,0.6,1.3,1.9,2.7,0.8,0.1,1.4,2.3,10.6,1361,12.1,0.484,0.116,0.145,3,5.8,4.4,16.6,1.6,0.2,11.5,21.4,0.7,1.4,2.1,0.074,-1.3,-0.7,-2,0,0,4.4,4.32,0.622
1983,Al Wood,SF,24,SDC,76,47,24,4.5,9.7,0.464,0.2,0.7,0.3,4.3,9.1,0.475,0.474,1.6,2.1,0.77,1.3,1.8,3.1,1.8,0.7,0.5,1.5,2.5,10.9,1822,13,0.509,0.068,0.218,5.6,9.5,7.4,10.1,1.4,1.2,12,19.7,1.9,0.4,2.3,0.061,-0.1,-1.6,-1.7,0.1,0,-4.83,-4.61,0.305
1983,Mike Woodson,SG,24,KCK,81,3,30,7.2,14.2,0.506,0.1,0.4,0.212,7.1,13.8,0.515,0.509,3.7,4.7,0.79,1,2,3.1,3.1,1.7,0.7,2.1,2.5,18.2,2426,18.9,0.558,0.029,0.327,3.7,7.3,5.5,15,2.5,1.4,11.6,23.7,5.3,2.4,7.8,0.153,2.5,0.9,3.4,3.3,0,1.45,1.04,0.549
1983,Orlando Woolridge,SF,23,CHI,57,38,28.5,6.3,10.9,0.58,0,0.1,0,6.3,10.9,0.583,0.58,3.8,6,0.638,2.1,3.1,5.2,1.7,0.7,0.8,2.8,3.1,16.5,1627,17,0.608,0.005,0.547,8,11.6,9.8,8.9,1.1,1.4,16.9,22.1,2.9,0.8,3.6,0.107,1.4,-1.1,0.4,1,0,-4.89,-4.41,0.341
1983,James Worthy,SF,21,LAL,77,1,25.6,5.8,10,0.579,0,0.1,0.25,5.8,10,0.581,0.58,1.8,2.9,0.624,2,3.1,5.2,1.7,1.2,0.8,2.3,2.9,13.4,1970,17.4,0.594,0.005,0.286,9.2,13,11.2,8.6,2.1,1.7,17,21,3,2.1,5.1,0.125,1,-0.1,0.8,1.4,0,5.55,5.06,0.707
1983,Jim Zoet,C,29,DET,7,0,4.3,0.1,0.7,0.2,0,0,,0.1,0.7,0.2,0.2,0,0,,0.4,0.7,1.1,0.1,0.1,0.4,0.6,1.3,0.3,30,-0.8,0.2,0,0,10.2,17.7,13.9,3.8,1.5,5.3,44.4,11.6,-0.1,0,-0.1,-0.123,-5.6,0.2,-5.4,-0.1,0,-0.4,-0.17,0.451
1984,Kareem Abdul-Jabbar,C,36,LAL,80,80,32.8,9,15.5,0.578,0,0,0,9,15.5,0.579,0.578,3.6,4.9,0.723,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5,2622,21.3,0.608,0.001,0.318,7.8,16.8,12.7,11.5,1,2.9,13.5,25.1,5.9,3.1,8.9,0.163,2.8,0.2,3,3.3,0.201,3.76,3.32,0.659
1984,Alvan Adams,C,29,PHO,70,13,20.7,3.8,8.3,0.462,0,0.1,0,3.8,8.3,0.465,0.462,1.9,2.3,0.825,1.7,2.9,4.6,3.1,1,0.4,1.7,2.8,9.6,1452,16.6,0.513,0.007,0.275,9.5,16.3,12.9,20.3,2.4,1.2,15.2,21.7,1.5,1.8,3.3,0.109,0.7,0.9,1.6,1.3,0,0.89,0.65,0.5
1984,Mark Aguirre,SF,24,DAL,79,79,36.7,11.7,22.3,0.524,0.2,0.7,0.268,11.5,21.6,0.532,0.528,5.9,7.9,0.749,2,3.9,5.9,4.5,1,0.3,3.6,3.1,29.5,2900,23.5,0.572,0.032,0.352,6.4,12.3,9.4,21,1.3,0.4,12.3,33.4,7,2,9,0.149,5,-1.2,3.7,4.1,0.037,0.43,0.15,0.524
1984,Danny Ainge,SG,24,BOS,71,3,16.3,2.3,5.1,0.46,0.1,0.3,0.273,2.3,4.8,0.472,0.468,0.6,0.8,0.821,0.4,1.2,1.6,2.3,0.6,0.1,1,2,5.4,1154,10.4,0.498,0.061,0.155,3,8.3,5.7,18.4,1.7,0.2,15.4,16.2,0.5,1.3,1.8,0.076,-2.2,0.4,-1.8,0,0,6.56,6.42,0.756
1984,J.J. Anderson,SF,23,UTA,48,0,6.5,1.1,2.7,0.423,0,0.1,0,1.1,2.6,0.433,0.423,0.3,0.6,0.414,0.8,0.5,1.3,0.5,0.3,0.2,0.4,0.6,2.5,311,11.6,0.427,0.023,0.223,13.6,8,10.6,9.6,2.2,1.5,12.3,20.8,-0.2,0.3,0.1,0.013,-2.1,-1,-3.1,-0.1,0,1.13,0.81,0.549
1984,Richard Anderson,PF,23,DEN,78,17,17.7,3.5,8.2,0.426,0,0.2,0.158,3.4,7.9,0.435,0.429,1.5,1.9,0.773,1.7,3.5,5.2,2.5,0.6,0.4,1.4,2.3,8.5,1380,14.6,0.471,0.03,0.235,10.1,21.1,15.5,17.6,1.4,1.1,13.4,22.2,0.3,1,1.3,0.044,-0.9,-0.9,-1.9,0,0,-1.1,-1.27,0.463
1984,Tiny Archibald,PG,35,MIL,46,46,22.6,3,6.1,0.487,0.1,0.4,0.222,2.9,5.7,0.506,0.495,1.4,2.2,0.634,0.3,1.3,1.7,3.5,0.7,0,1.7,1.7,7.4,1038,10.6,0.526,0.065,0.362,1.8,6.3,4.2,21.1,1.6,0,19.4,16.3,0.3,1.1,1.4,0.065,-1.7,-0.3,-2,0,0,4.16,4.03,0.61
1984,Ken Austin,SF,22,DET,7,0,4,0.9,1.9,0.462,0,0,,0.9,1.9,0.462,0.462,0,0,,0.3,0.1,0.4,0.1,0.1,0.1,0.4,1,1.7,28,5.6,0.462,0,0,7.3,4,5.7,4.8,1.7,2,18.8,22,0,0,0,-0.046,-4.7,-0.2,-4.9,0,0,3.59,3.52,0.598
1984,John Bagley,PG,23,CLE,76,19,22.5,3.4,8,0.423,0,0.2,0.118,3.4,7.8,0.432,0.425,2.1,2.6,0.793,0.6,1.4,2.1,4.4,1,0.1,2.2,1.5,8.9,1712,12.8,0.485,0.028,0.326,3.1,7.4,5.2,27.9,2.2,0.1,19.7,21,-0.4,1.3,0.9,0.025,-0.9,-0.9,-1.8,0.1,0,-4.26,-3.71,0.341
1984,James Bailey,PF,26,HOU,73,0,16.1,3.5,7.1,0.491,0,0,0,3.5,7.1,0.492,0.491,1.9,2.6,0.719,1.4,2.6,4,1.1,0.5,0.5,1.4,2.7,8.8,1174,15.5,0.537,0.002,0.371,9.6,17.4,13.5,9.3,1.3,1.9,14.4,23.6,1,1.3,2.3,0.093,-1.1,-0.2,-1.3,0.2,0,-3.09,-3.12,0.354
1984,Thurl Bailey,PF,22,UTA,81,54,24.8,3.7,7.3,0.512,0,0,,3.7,7.3,0.512,0.512,1.1,1.4,0.752,1.4,4.3,5.7,1.6,0.5,1.5,1.3,2.4,8.5,2009,12.9,0.539,0,0.198,6.4,17.3,12.1,8.4,0.9,3.1,14.1,14.8,1.3,2.3,3.6,0.086,-1.2,0.7,-0.5,0.8,0,1.13,0.81,0.549
1984,Greg Ballard,SF,29,WSB,82,82,32.9,6.2,12.9,0.481,0,0.2,0.133,6.2,12.8,0.486,0.482,2,2.5,0.798,1.7,4.2,6,3.5,1.1,0.4,1.7,2.6,14.5,2701,15.3,0.515,0.014,0.196,6.1,15,10.5,16.5,1.7,0.7,11,20.5,2.4,3.2,5.6,0.099,0.6,0.5,1.1,2.1,0,-2.89,-2.36,0.427
1984,Gene Banks,PF,24,SAS,80,66,32.5,5.3,9.3,0.568,0,0.1,0.167,5.3,9.3,0.571,0.568,2.5,3.4,0.741,2.6,4.7,7.3,3.2,1.3,0.3,2.1,3.2,13.1,2600,15.4,0.606,0.008,0.361,8.5,15.2,11.9,12,1.8,0.5,16.1,15.4,4.5,1.7,6.2,0.115,1.1,0,1.2,2.1,0,-0.27,-0.5,0.451
1984,Dave Batton,C,27,SAS,4,0,7.8,1.3,2.5,0.5,0,0,,1.3,2.5,0.5,0.5,0,0,,0.3,0.8,1,0.8,0,0.8,1,1.3,2.5,31,6.4,0.5,0,0,3.5,10.1,6.9,11.8,0,5,28.6,17.5,-0.1,0,0,-0.068,-4.4,0.2,-4.2,0,0,-0.27,-0.5,0.451
1984,Kent Benson,C,29,DET,82,58,21.1,3,5.5,0.55,0,0,0,3,5.5,0.551,0.55,1,1.2,0.822,1.4,3.6,5,1.6,0.9,0.6,1,2.8,7.1,1734,14,0.584,0.002,0.224,6.9,18.6,12.6,9.2,1.9,1.7,13.8,12.8,2.5,2.2,4.7,0.131,-0.1,1.6,1.5,1.5,0,3.59,3.52,0.598
1984,Larry Bird,PF,27,BOS,79,77,38.3,9.6,19.5,0.492,0.2,0.9,0.247,9.4,18.6,0.504,0.497,4.7,5.3,0.888,2.3,7.8,10.1,6.6,1.8,0.9,3,2.5,24.2,3028,24.2,0.552,0.047,0.273,7,22.3,14.9,26.2,2.3,1.3,12.1,26.7,7.9,5.6,13.6,0.215,5.6,2,7.6,7.3,0.858,6.56,6.42,0.756
1984,Otis Birdsong,SG,28,NJN,69,57,31.4,8.4,16.6,0.508,0.1,0.3,0.25,8.4,16.3,0.513,0.51,2.8,4.6,0.608,1.1,1.4,2.5,3.9,1.2,0.2,2.5,2.6,19.8,2168,16.8,0.53,0.017,0.278,3.8,5.1,4.5,19.1,1.8,0.5,11.7,26.7,2.4,2.1,4.5,0.1,1.3,-0.7,0.6,1.4,0,1.1,1.27,0.549
1984,Rolando Blackman,SG,24,DAL,81,81,37.3,8.9,16.3,0.546,0,0.1,0.091,8.9,16.2,0.55,0.547,4.6,5.7,0.812,1.5,3.1,4.6,3.6,0.7,0.5,2.1,1.6,22.4,3025,19.8,0.596,0.008,0.347,4.8,9.5,7.2,14.2,0.9,0.7,10,23.3,8.3,1.5,9.8,0.155,3.6,-1.2,2.4,3.3,0,0.43,0.15,0.524
1984,Tom Boswell,PF,30,UTA,38,0,6.9,0.7,1.4,0.538,0,0,1,0.7,1.3,0.529,0.548,0.4,0.6,0.762,0.7,0.9,1.7,0.4,0.2,0,0.3,1.5,1.9,261,10.2,0.596,0.019,0.404,11.9,13.7,12.9,7.6,1.6,0,17.5,11.3,0.4,0.3,0.6,0.115,-3,-0.1,-3.1,-0.1,0,1.13,0.81,0.549
1984,Charles Bradley,SG,24,SEA,8,0,4.9,0.4,0.9,0.429,0,0,,0.4,0.9,0.429,0.429,0.6,0.9,0.714,0,0.4,0.4,0.6,0,0.1,1,0.8,1.4,39,0.5,0.546,0,1,0,8.7,4.4,16.1,0,1.4,44.2,19.3,-0.1,0,-0.1,-0.152,-5.2,-0.5,-5.6,-0.1,0,-0.17,-0.34,0.512
1984,Mike Bratz,PG,28,GSW,82,0,17.4,2.6,6.4,0.409,0.2,0.6,0.294,2.4,5.7,0.421,0.423,1.5,1.7,0.876,0.5,1.2,1.7,3.1,1,0.1,1.3,1.9,6.8,1428,12.9,0.483,0.098,0.263,2.9,8.4,5.5,23.9,2.7,0.2,15.8,18.8,0.6,1.3,1.9,0.063,-1.5,0.3,-1.2,0.3,0,-3.4,-3.35,0.451
1984,Randy Breuer,C,23,MIL,57,8,8.3,1.2,3.1,0.384,0,0,,1.2,3.1,0.384,0.384,0.6,0.8,0.696,0.8,1.1,1.9,0.3,0.2,0.7,0.6,1.7,2.9,472,9.2,0.426,0,0.26,12,14.1,13.1,5,1.2,4.7,15.1,20.8,-0.5,0.8,0.3,0.029,-6.1,0.5,-5.6,-0.4,0,4.16,4.03,0.61
1984,Ron Brewer,SG,28,TOT,53,8,18.7,3.4,7.6,0.444,0.1,0.3,0.214,3.3,7.3,0.452,0.448,1,1.3,0.776,0.4,0.8,1.2,0.9,0.5,0.4,0.8,1.2,7.8,992,9.6,0.477,0.035,0.166,2.4,4.4,3.4,6.5,1.1,1.1,8.5,18.5,0.1,0.2,0.3,0.016,-2.4,-1.5,-3.8,-0.5,0,0,0,0.5
1984,Junior Bridgeman,SF,30,MIL,81,10,30,6.3,13.5,0.465,0.1,0.4,0.194,6.2,13.1,0.473,0.468,2.4,3,0.807,1,3.1,4.1,3.3,0.7,0.2,1.8,2.8,15.1,2431,14.3,0.508,0.028,0.222,3.9,11.3,7.8,16.7,1.1,0.3,11,23.4,2.1,3,5.1,0.1,-0.2,-0.6,-0.8,0.7,0,4.16,4.03,0.61
1984,Michael Brooks,SF,25,SDC,47,30,29.9,4.5,9.5,0.479,0,0.1,0,4.5,9.4,0.484,0.479,2.2,3.2,0.689,3,4.3,7.3,1.9,1.1,0.3,1.7,2.7,11.3,1405,14,0.518,0.011,0.339,11.5,16.1,13.8,8.1,1.7,0.5,13.2,16.7,1.6,0.8,2.4,0.081,0.4,-0.7,-0.3,0.6,0,-3.26,-3.21,0.366
1984,Fred Brown,SG,35,SEA,71,1,15.9,3.6,7.1,0.51,0.1,0.5,0.265,3.5,6.6,0.528,0.519,1.1,1.2,0.895,0.2,0.7,0.9,2.7,0.7,0,1,1.2,8.5,1129,17.1,0.553,0.067,0.17,1.4,4.8,3.1,26.6,2.1,0.1,11.4,22.6,1.8,0.8,2.6,0.111,1.1,-0.4,0.7,0.8,0,-0.17,-0.34,0.512
1984,Rickey Brown,C,25,ATL,68,3,11.5,1.4,3,0.468,0,0,,1.4,3,0.468,0.468,0.7,1,0.738,1,1.7,2.7,0.4,0.3,0.3,0.8,2.4,3.5,785,9,0.514,0,0.323,9.6,16.8,13.2,5.3,1.2,1.7,18.8,15.5,0,0.9,0.9,0.056,-4.4,0,-4.4,-0.5,0,-1.29,-1.08,0.488
1984,Wallace Bryant,C,24,CHI,29,0,10.9,1.8,4.6,0.391,0,0,,1.8,4.6,0.391,0.391,0.5,1.1,0.424,1.3,1.5,2.8,0.4,0.3,0.4,0.6,1.7,4.1,317,9.6,0.4,0,0.248,13.2,15.8,14.5,6.2,1.4,2,9.8,21.4,-0.4,0.4,0,-0.001,-4.1,-1.2,-5.4,-0.3,0,-5.18,-4.69,0.329
1984,Quinn Buckner,PG,29,BOS,79,0,15.8,1.7,4.1,0.427,0,0.1,0,1.7,4,0.435,0.427,0.6,0.9,0.649,0.5,1.2,1.7,2.7,1.1,0,1.3,2.4,4.1,1249,9.4,0.456,0.019,0.229,3.9,8.4,6.2,21.5,3.2,0.1,22,15,-0.6,1.9,1.3,0.052,-3.7,1.9,-1.8,0.1,0,6.56,6.42,0.756
1984,Don Buse,PG,33,KCK,76,10,17.5,2,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4,1.1,0,1.1,0.8,5,1327,13.4,0.492,0.168,0.227,2.4,7.6,5,29.4,3,0,18.3,14.4,0.8,1.4,2.2,0.08,0,1,1,1,0,-1.48,-1.62,0.463
